order_id,product_id,customer_id,order_date,order_total
5117,P077,496,2024-04-30,711.06
5118,P185,550,2022-11-09,475.77
5119,P018,47,2024-03-10,328.83
5120,P082,14,2024-07-26,947.2
5121,P195,273,2023-08-22,280.56
5122,P103,773,2024-04-21,581.5
5123,P058,811,2022-09-08,684.17
5124,P107,377,2022-09-23,464.99
5125,P071,765,2023-11-06,368.14
5126,P031,503,2023-07-07,749.12
5127,P025,753,2023-07-31,203.13
5128,P040,798,2023-08-03,874.87
5129,P093,683,2023-06-07,740.15
5130,P046,244,2023-02-23,278.21
5131,P187,610,2023-02-06,585.97
5132,P150,583,2023-10-16,477.61
5133,P069,153,2024-03-04,241.31
5134,P050,962,2023-02-23,195.76
5135,P167,831,2022-12-05,716.26
5136,P053,357,2023-11-04,910.64
5137,P199,89,2023-11-21,166.65
5138,P182,779,2024-05-19,409.88
5139,P025,199,2023-10-07,620.98
5140,P025,185,2024-03-19,444.34
5141,P077,987,2022-12-12,173.66
5142,P083,439,2023-12-06,461.23
5143,P024,946,2024-04-04,101.15
5144,P139,992,2022-12-30,803.17
5145,P200,582,2023-08-31,778.49
5146,P002,183,2024-04-08,318.59
5147,P002,735,2023-03-03,706.54
5148,P108,219,2024-06-23,825.67
5149,P120,359,2024-05-20,272.77
5150,P049,760,2023-04-14,914.95
5151,P013,226,2023-07-28,473.37
5152,P098,438,2022-08-03,656.04
5153,P120,68,2023-12-10,68.24
5154,P058,906,2023-06-19,649.63
5155,P165,743,2023-08-18,473.4
5156,P191,882,2023-09-12,774.19
5157,P139,528,2023-06-27,101.21
5158,P087,13,2024-07-13,130.18
5159,P085,874,2024-07-24,811.17
5160,P193,999,2022-10-09,329.43
5161,P099,146,2022-10-02,156.81
5162,P190,892,2024-05-18,415.32
5163,P105,62,2024-01-04,247.45
5164,P041,734,2022-10-30,216.07
5165,P102,450,2024-01-31,158.4
5166,P146,109,2023-03-09,916.74
5167,P148,852,2024-04-21,993.08
5168,P079,183,2023-05-31,706.65
5169,P040,749,2022-10-18,566.82
5170,P096,638,2022-10-22,619.96
5171,P011,285,2023-09-28,828.25
5172,P160,252,2024-02-16,345.25
5173,P175,808,2023-09-30,630.32
5174,P078,8,2024-06-22,615.1
5175,P087,951,2024-01-02,292.09
5176,P071,743,2023-03-16,868.68
5177,P123,288,2023-09-12,743.06
5178,P142,373,2023-03-14,612.97
5179,P162,498,2023-12-29,395.37
5180,P199,594,2022-08-04,223.74
5181,P021,108,2024-05-26,759.24
5182,P120,58,2024-05-12,426.93
5183,P199,634,2022-08-30,465.96
5184,P143,227,2022-09-08,459.46
5185,P033,588,2023-03-02,805.98
5186,P076,373,2023-07-03,294.62
5187,P168,991,2024-06-11,246.87
5188,P078,907,2023-01-12,530.26
5189,P177,288,2023-09-23,250.89
5190,P021,968,2023-06-24,263.37
5191,P153,109,2024-07-21,481.28
5192,P023,861,2022-10-13,241.36
5193,P172,338,2024-02-29,344.25
5194,P159,547,2023-03-25,897.25
5195,P096,145,2024-02-19,858.43
5196,P129,665,2023-02-20,950.76
5197,P103,754,2023-07-12,444.99
5198,P085,732,2023-11-10,674.22
5199,P058,279,2022-08-24,989.18
5200,P006,988,2023-08-16,694.25
5201,P136,705,2023-01-29,119.3
5202,P172,268,2023-09-09,239.44
5203,P151,75,2023-06-01,109.93
5204,P145,169,2023-02-22,90.1
5205,P119,725,2023-02-27,764.11
5206,P065,451,2024-02-01,74.27
5207,P103,963,2022-11-27,569.92
5208,P159,318,2024-01-07,564.38
5209,P193,764,2022-09-05,271.51
5210,P116,22,2023-06-07,235.86
5211,P165,170,2023-10-08,112.34
5212,P030,158,2022-09-18,984.02
5213,P195,93,2023-05-04,357.36
5214,P167,817,2024-07-27,285.11
5215,P059,279,2022-12-23,532.87
5216,P084,956,2023-02-08,188.39
5217,P180,924,2024-03-11,432.74
5218,P152,226,2023-06-12,884.91
5219,P046,608,2022-08-07,99.82
5220,P051,483,2023-09-24,376.38
5221,P032,574,2024-03-24,924.36
5222,P063,305,2024-02-07,475.4
5223,P061,765,2022-11-03,812.36
5224,P108,704,2022-11-06,213.96
5225,P198,448,2022-09-21,152.29
5226,P044,188,2023-06-10,886.66
5227,P128,482,2023-07-03,822.58
5228,P045,811,2023-04-28,490.76
5229,P020,759,2023-07-09,983.63
5230,P004,241,2024-05-25,663.86
5231,P118,558,2024-06-07,978.09
5232,P045,503,2022-09-20,284.86
5233,P003,941,2023-09-29,827.23
5234,P092,332,2023-09-28,727.47
5235,P102,365,2024-02-26,106.03
5236,P055,575,2024-05-10,239.46
5237,P090,108,2023-03-01,226.88
5238,P198,523,2023-12-22,561.55
5239,P150,713,2022-08-15,695.93
5240,P050,76,2024-02-04,472.13
5241,P022,228,2022-10-11,339.05
5242,P050,356,2022-08-22,999.91
5243,P168,574,2022-09-24,344.27
5244,P110,187,2022-11-06,313.47
5245,P150,975,2024-03-17,988.96
5246,P148,642,2023-08-20,247.44
5247,P006,900,2024-07-18,831.86
5248,P004,260,2022-12-05,513.08
5249,P058,991,2023-08-18,509.12
5250,P026,510,2023-02-08,251.93
5251,P080,306,2024-02-05,709.49
5252,P059,766,2024-07-29,779.24
5253,P126,424,2024-01-24,230.37
5254,P063,649,2024-05-17,698.21
5255,P003,643,2024-02-12,352.38
5256,P146,298,2022-09-16,588.14
5257,P171,467,2022-11-12,808.85
5258,P102,941,2022-10-15,811.76
5259,P082,715,2024-06-07,710.8
5260,P175,949,2022-10-13,918.4
5261,P079,295,2024-07-15,370.55
5262,P091,806,2023-07-27,234.87
5263,P038,704,2023-01-21,390.16
5264,P027,637,2023-09-08,264.43
5265,P035,184,2023-05-06,594.26
5266,P110,62,2024-07-19,645.84
5267,P149,167,2023-03-13,523.59
5268,P154,509,2024-02-26,964.5
5269,P199,354,2024-07-14,604.6
5270,P190,727,2024-03-14,76.91
5271,P185,110,2024-04-24,561.45
5272,P139,880,2023-05-06,789.12
5273,P096,129,2022-12-08,874.0
5274,P106,233,2023-06-01,431.5
5275,P185,737,2023-02-24,648.37
5276,P058,122,2023-10-04,323.32
5277,P054,241,2023-09-21,616.77
5278,P171,786,2022-11-15,686.21
5279,P115,670,2022-12-05,388.38
5280,P129,783,2024-02-07,335.44
5281,P138,468,2024-03-22,913.19
5282,P200,733,2024-01-19,144.66
5283,P071,84,2023-01-04,725.86
5284,P084,764,2024-06-03,502.58
5285,P122,31,2024-01-15,399.35
5286,P194,440,2023-01-21,913.37
5287,P089,617,2024-03-08,158.94
5288,P178,303,2022-08-21,528.98
5289,P043,839,2022-08-03,664.03
5290,P180,632,2023-07-23,145.41
5291,P045,272,2023-09-20,155.5
5292,P102,763,2023-04-17,848.51
5293,P029,361,2023-09-07,84.99
5294,P066,994,2024-02-08,391.52
5295,P195,173,2024-02-14,425.78
5296,P057,257,2023-04-17,862.4
5297,P065,26,2023-09-25,406.37
5298,P096,712,2023-06-21,608.33
5299,P184,377,2023-10-06,136.17
5300,P173,412,2024-02-05,943.33
5301,P051,508,2024-03-28,232.91
5302,P086,383,2023-11-05,755.74
5303,P007,304,2024-06-01,573.71
5304,P148,324,2023-07-21,625.51
5305,P104,262,2023-09-16,672.18
5306,P085,450,2023-02-05,208.14
5307,P002,261,2024-07-29,694.76
5308,P005,59,2022-10-12,302.64
5309,P131,331,2022-10-15,533.48
5310,P024,748,2024-05-14,936.67
5311,P156,536,2023-06-10,975.22
5312,P196,172,2023-06-24,678.61
5313,P025,205,2023-09-17,66.76
5314,P163,325,2023-03-16,199.4
5315,P193,179,2023-09-26,700.24
5316,P107,7,2023-12-17,605.76
5317,P063,357,2023-04-26,984.02
5318,P116,643,2024-05-08,468.99
5319,P080,974,2023-10-07,749.58
5320,P140,961,2024-04-16,200.88
5321,P098,878,2023-09-18,806.34
5322,P015,195,2023-06-24,741.41
5323,P164,751,2023-10-08,491.56
5324,P087,586,2023-03-18,129.81
5325,P136,667,2024-01-22,234.79
5326,P162,690,2022-11-16,425.92
5327,P018,534,2023-09-06,70.16
5328,P140,751,2023-02-05,985.59
5329,P043,479,2022-09-17,900.75
5330,P149,590,2022-10-29,289.85
5331,P015,459,2023-03-06,591.22
5332,P093,215,2023-01-04,318.55
5333,P067,755,2024-05-30,369.83
5334,P142,381,2024-04-01,274.02
5335,P016,512,2022-08-04,458.88
5336,P006,998,2024-05-06,101.27
5337,P175,795,2023-02-04,708.71
5338,P012,909,2023-02-09,323.44
5339,P008,845,2023-05-12,367.29
5340,P050,670,2024-03-31,416.96
5341,P092,764,2023-09-08,674.15
5342,P038,664,2024-05-07,925.92
5343,P181,301,2024-03-20,642.3
5344,P124,42,2023-10-03,548.62
5345,P171,963,2023-05-26,968.21
5346,P132,26,2022-09-20,801.95
5347,P112,870,2023-11-02,516.31
5348,P094,399,2022-08-11,428.16
5349,P199,478,2024-02-24,352.27
5350,P103,79,2023-10-29,284.33
5351,P021,331,2024-05-08,310.73
5352,P020,547,2022-12-21,408.88
5353,P002,508,2023-07-09,715.55
5354,P027,345,2022-09-26,850.64
5355,P181,26,2023-04-20,910.76
5356,P011,966,2022-12-17,303.09
5357,P027,231,2023-12-27,779.03
5358,P128,298,2023-11-04,653.83
5359,P053,706,2023-11-09,70.88
5360,P085,871,2023-07-29,476.1
5361,P178,202,2023-02-11,458.54
5362,P081,38,2023-08-11,133.82
5363,P129,806,2024-04-03,842.1
5364,P170,433,2024-03-18,180.56
5365,P186,122,2022-09-26,707.88
5366,P034,321,2023-01-30,789.59
5367,P106,817,2023-01-31,793.5
5368,P067,739,2024-01-30,604.35
5369,P158,745,2024-07-03,538.0
5370,P048,505,2024-04-24,858.47
5371,P185,991,2023-05-26,256.49
5372,P123,588,2022-08-01,550.16
5373,P003,150,2022-10-22,80.0
5374,P190,424,2023-10-14,377.8
5375,P141,702,2023-12-03,561.53
5376,P200,425,2023-03-25,743.77
5377,P048,407,2024-03-10,626.37
5378,P143,60,2023-12-15,203.61
5379,P154,827,2023-06-05,772.36
5380,P109,176,2024-03-23,645.81
5381,P032,338,2023-03-12,730.37
5382,P091,368,2023-08-07,527.52
5383,P075,7,2023-09-03,268.94
5384,P073,872,2023-10-11,224.39
5385,P131,794,2022-10-10,960.87
5386,P160,254,2024-07-17,503.7
5387,P099,520,2022-10-07,78.82
5388,P138,38,2024-06-04,188.98
5389,P054,767,2023-07-13,786.82
5390,P111,873,2024-07-26,474.64
5391,P032,60,2023-07-31,604.15
5392,P130,878,2023-11-01,893.34
5393,P097,767,2024-07-14,848.32
5394,P001,946,2024-03-02,516.13
5395,P064,405,2024-04-12,737.3
5396,P016,510,2023-06-27,970.77
5397,P181,181,2023-05-31,956.82
5398,P146,870,2024-04-05,743.58
5399,P110,882,2023-09-21,725.08
5400,P004,345,2023-01-27,354.22
5401,P019,223,2023-10-12,692.03
5402,P063,183,2024-05-22,286.41
5403,P018,907,2024-05-16,721.17
5404,P079,474,2023-04-14,670.76
5405,P146,623,2023-10-25,850.71
5406,P137,394,2022-12-03,703.24
5407,P031,153,2022-11-18,624.53
5408,P181,901,2024-04-26,601.21
5409,P008,695,2022-11-05,55.82
5410,P102,52,2023-06-25,545.7
5411,P062,761,2024-05-20,276.53
5412,P011,538,2023-02-16,232.93
5413,P020,580,2024-01-14,77.2
5414,P190,718,2022-08-28,512.39
5415,P118,857,2024-05-15,245.7
5416,P086,943,2023-03-23,588.47
5417,P181,33,2023-06-14,803.0
5418,P066,219,2024-03-12,835.66
5419,P166,499,2023-01-23,986.65
5420,P127,888,2024-01-06,471.09
5421,P176,536,2023-01-29,983.68
5422,P006,156,2023-07-09,726.64
5423,P055,340,2024-01-03,683.57
5424,P153,535,2024-07-01,572.91
5425,P157,197,2023-04-03,72.31
5426,P122,967,2024-05-08,509.5
5427,P167,657,2023-06-17,459.98
5428,P196,243,2023-07-17,236.0
5429,P031,891,2024-01-26,545.92
5430,P072,688,2023-07-04,188.68
5431,P152,296,2023-08-02,727.35
5432,P040,987,2023-12-05,764.71
5433,P031,385,2023-12-27,737.0
5434,P008,52,2023-12-16,283.69
5435,P014,768,2022-12-07,602.1
5436,P156,329,2023-06-03,455.02
5437,P146,717,2024-07-30,952.24
5438,P120,393,2023-01-27,299.89
5439,P033,642,2023-12-08,572.33
5440,P153,386,2022-08-13,397.95
5441,P049,813,2023-07-03,896.58
5442,P151,484,2022-11-28,596.28
5443,P163,479,2023-01-11,419.43
5444,P035,770,2022-12-30,821.91
5445,P163,986,2023-02-13,655.25
5446,P019,678,2022-09-19,659.2
5447,P004,740,2023-06-07,859.51
5448,P009,662,2022-08-02,621.83
5449,P173,87,2023-04-12,669.0
5450,P065,472,2024-05-01,977.1
5451,P175,115,2022-08-04,837.27
5452,P189,39,2024-04-21,360.81
5453,P007,765,2024-06-11,542.19
5454,P059,734,2024-06-20,266.81
5455,P168,909,2022-10-28,138.28
5456,P196,994,2023-05-16,599.89
5457,P044,859,2022-10-17,875.51
5458,P005,773,2023-10-27,691.88
5459,P117,956,2024-01-25,878.73
5460,P144,545,2023-03-14,215.79
5461,P140,112,2022-07-31,670.14
5462,P197,244,2023-04-16,577.46
5463,P159,796,2024-06-20,348.52
5464,P145,393,2024-06-01,528.56
5465,P021,651,2023-06-13,59.5
5466,P072,690,2024-06-13,296.91
5467,P054,403,2024-04-24,51.23
5468,P109,528,2024-03-03,220.77
5469,P161,548,2022-09-23,854.37
5470,P064,465,2023-03-20,786.44
5471,P162,913,2023-04-17,194.54
5472,P099,865,2023-02-18,316.97
5473,P158,521,2023-02-23,879.23
5474,P055,102,2023-07-29,180.48
5475,P176,578,2024-07-17,301.59
5476,P179,758,2024-01-19,906.43
5477,P110,576,2023-01-13,890.07
5478,P007,45,2022-10-03,772.7
5479,P019,424,2024-06-26,324.5
5480,P179,135,2022-12-06,418.71
5481,P097,161,2023-12-07,398.24
5482,P005,935,2024-01-02,987.78
5483,P051,884,2022-07-31,449.72
5484,P109,712,2022-09-01,63.08
5485,P170,357,2023-02-21,414.94
5486,P133,589,2023-02-26,195.44
5487,P164,909,2023-08-10,116.93
5488,P033,453,2023-03-03,568.56
5489,P002,598,2023-11-08,520.61
5490,P088,466,2024-01-27,647.01
5491,P159,453,2023-03-22,899.77
5492,P179,692,2023-01-31,505.76
5493,P007,392,2022-12-30,879.64
5494,P001,772,2024-05-27,869.52
5495,P002,567,2023-07-31,886.19
5496,P001,328,2022-10-26,992.51
5497,P077,335,2023-07-19,108.65
5498,P035,798,2024-06-22,241.66
5499,P061,514,2024-07-10,991.57
5500,P107,774,2022-11-25,352.89
5501,P021,575,2023-03-01,651.68
5502,P148,385,2024-01-25,930.0
5503,P128,947,2023-11-05,848.25
5504,P160,995,2024-02-26,331.84
5505,P038,727,2023-03-18,802.99
5506,P144,356,2023-09-19,102.28
5507,P026,114,2022-08-21,132.31
5508,P041,984,2024-01-02,63.18
5509,P040,958,2024-04-11,151.76
5510,P173,254,2024-07-28,642.07
5511,P107,535,2023-10-02,755.9
5512,P103,429,2023-01-22,417.86
5513,P194,351,2023-06-10,243.11
5514,P022,16,2024-07-28,886.83
5515,P040,999,2022-11-23,376.23
5516,P048,155,2022-11-29,217.15
5517,P041,948,2024-04-01,628.07
5518,P187,209,2022-12-16,534.95
5519,P076,63,2023-04-15,462.26
5520,P175,509,2023-10-29,558.63
5521,P059,318,2023-08-17,143.06
5522,P115,965,2023-03-14,818.16
5523,P131,346,2022-10-25,330.79
5524,P059,135,2023-03-06,776.17
5525,P171,373,2023-11-25,784.59
5526,P148,60,2022-08-26,147.07
5527,P103,9,2023-01-20,197.17
5528,P012,806,2024-07-03,788.57
5529,P014,999,2022-12-15,602.9
5530,P050,118,2022-08-27,212.09
5531,P183,110,2024-06-16,787.18
5532,P054,825,2024-05-19,478.75
5533,P072,110,2024-06-22,904.69
5534,P140,218,2022-11-03,900.66
5535,P032,463,2023-04-29,605.97
5536,P076,301,2024-06-02,263.58
5537,P162,709,2024-04-26,232.56
5538,P109,880,2024-06-27,132.21
5539,P085,620,2023-08-26,228.72
5540,P046,111,2024-06-01,310.37
5541,P109,869,2023-08-19,644.03
5542,P055,33,2022-08-03,658.62
5543,P174,724,2023-08-16,924.67
5544,P016,652,2023-07-28,400.43
5545,P003,19,2024-01-21,185.84
5546,P179,474,2024-03-02,862.07
5547,P088,35,2023-03-30,368.19
5548,P126,691,2023-06-01,880.06
5549,P062,132,2022-08-18,377.66
5550,P175,969,2022-11-14,212.66
5551,P058,399,2023-01-27,427.67
5552,P164,302,2024-05-12,514.54
5553,P139,522,2023-05-27,84.51
5554,P083,971,2024-05-18,671.42
5555,P169,78,2023-09-04,755.56
5556,P132,282,2023-06-20,454.26
5557,P025,132,2022-12-08,133.85
5558,P106,919,2023-10-27,265.06
5559,P003,961,2024-03-22,78.95
5560,P074,761,2024-06-07,800.98
5561,P177,570,2022-10-04,399.52
5562,P120,654,2024-07-04,199.73
5563,P029,262,2023-11-24,746.7
5564,P050,43,2024-05-09,921.79
5565,P084,395,2022-12-07,366.87
5566,P161,110,2024-05-29,365.84
5567,P074,700,2024-01-30,119.09
5568,P177,479,2023-11-22,805.3
5569,P048,795,2024-01-03,850.85
5570,P185,549,2023-09-01,604.53
5571,P154,508,2024-07-20,174.85
5572,P160,876,2023-09-25,97.66
5573,P108,11,2023-01-13,190.2
5574,P087,285,2024-05-13,376.02
5575,P015,389,2023-11-17,834.71
5576,P046,617,2022-08-23,925.39
5577,P173,317,2024-05-09,983.1
5578,P110,430,2022-08-21,103.46
5579,P191,37,2023-05-16,73.49
5580,P062,820,2023-10-13,752.88
5581,P145,378,2024-04-13,152.36
5582,P007,22,2022-12-29,658.77
5583,P122,313,2024-01-28,263.24
5584,P036,876,2023-03-19,922.83
5585,P174,530,2024-07-20,449.52
5586,P002,359,2023-02-04,447.57
5587,P099,686,2024-07-04,825.56
5588,P103,680,2022-12-17,284.36
5589,P181,405,2024-07-24,248.53
5590,P157,281,2024-06-27,63.43
5591,P151,92,2023-10-12,414.09
5592,P098,252,2023-12-17,146.3
5593,P082,557,2023-02-11,724.58
5594,P122,71,2024-04-15,725.64
5595,P072,592,2022-10-20,294.61
5596,P196,150,2023-02-08,201.27
5597,P005,43,2023-07-23,898.09
5598,P121,353,2023-02-02,761.12
5599,P184,644,2023-09-20,777.98
5600,P160,731,2022-10-10,368.24
5601,P030,21,2024-01-22,444.01
5602,P027,654,2023-10-16,907.09
5603,P120,659,2023-03-29,398.62
5604,P070,114,2023-02-13,600.35
5605,P100,434,2022-12-14,835.12
5606,P051,491,2023-05-22,803.61
5607,P083,993,2023-08-18,52.82
5608,P087,582,2022-10-26,178.49
5609,P056,593,2023-04-23,142.41
5610,P106,879,2023-11-23,878.93
5611,P125,370,2023-02-04,264.17
5612,P151,935,2024-01-15,662.72
5613,P143,436,2024-07-26,457.87
5614,P191,767,2024-03-17,244.59
5615,P041,276,2023-01-23,183.17
5616,P160,845,2024-01-23,496.18
5617,P180,47,2024-06-05,922.95
5618,P121,126,2023-01-14,941.19
5619,P044,867,2022-08-12,361.49
5620,P118,986,2024-01-08,934.45
5621,P106,929,2023-08-23,915.75
5622,P194,5,2022-09-11,857.77
5623,P088,19,2023-09-15,512.64
5624,P104,389,2024-06-25,271.25
5625,P162,467,2023-02-19,562.71
5626,P089,351,2022-10-20,601.75
5627,P103,421,2024-01-09,820.78
5628,P113,163,2023-01-26,105.35
5629,P185,405,2023-06-21,477.32
5630,P160,209,2023-11-06,400.9
5631,P163,101,2022-08-08,468.73
5632,P195,612,2023-06-13,539.67
5633,P146,431,2023-08-12,853.95
5634,P074,574,2022-09-22,259.22
5635,P128,851,2024-05-02,312.35
5636,P119,748,2024-01-31,104.63
5637,P003,454,2024-03-05,394.03
5638,P130,958,2024-07-05,251.42
5639,P178,515,2023-12-20,327.65
5640,P160,964,2023-09-25,606.13
5641,P043,881,2022-08-18,132.22
5642,P079,687,2023-04-30,661.68
5643,P082,214,2023-07-24,305.11
5644,P190,407,2023-07-02,423.68
5645,P146,678,2023-02-26,52.79
5646,P090,347,2023-12-05,649.29
5647,P087,200,2024-05-04,744.51
5648,P009,960,2023-07-04,385.39
5649,P163,936,2022-10-18,403.31
5650,P159,225,2023-04-09,809.6
5651,P002,818,2023-01-17,129.44
5652,P011,856,2022-12-09,964.06
5653,P116,256,2024-01-10,496.9
5654,P069,71,2023-11-17,500.84
5655,P167,80,2024-02-24,130.82
5656,P053,504,2023-06-28,467.98
5657,P070,30,2023-09-01,924.97
5658,P012,986,2023-11-06,757.72
5659,P058,815,2024-04-04,152.57
5660,P084,217,2022-10-10,192.2
5661,P135,839,2024-01-06,951.86
5662,P194,816,2023-09-04,439.86
5663,P151,508,2023-06-18,221.39
5664,P004,849,2023-05-05,391.2
5665,P176,560,2022-10-05,463.32
5666,P136,895,2024-02-16,461.03
5667,P103,148,2022-08-23,921.85
5668,P150,200,2024-02-15,51.43
5669,P125,215,2023-08-10,117.28
5670,P102,700,2024-03-26,849.4
5671,P076,730,2022-09-23,406.9
5672,P150,472,2023-06-28,96.2
5673,P140,975,2024-07-24,703.31
5674,P029,570,2023-07-11,513.07
5675,P194,494,2022-12-20,365.95
5676,P059,727,2023-07-22,51.61
5677,P123,887,2024-02-27,699.38
5678,P038,990,2023-03-30,877.95
5679,P009,323,2023-02-10,349.95
5680,P103,291,2024-01-09,604.0
5681,P079,710,2024-01-16,496.43
5682,P120,563,2023-04-17,96.57
5683,P141,465,2023-04-13,778.82
5684,P047,697,2022-10-25,497.93
5685,P031,262,2023-10-17,729.44
5686,P140,967,2023-06-10,683.15
5687,P145,433,2024-05-04,249.01
5688,P050,968,2022-10-27,807.16
5689,P189,749,2023-10-23,413.19
5690,P070,161,2023-05-21,95.36
5691,P142,892,2024-01-09,888.69
5692,P187,156,2024-04-12,756.57
5693,P084,246,2024-02-12,222.75
5694,P185,462,2023-07-16,747.12
5695,P160,302,2022-10-10,493.65
5696,P145,604,2023-12-02,917.54
5697,P138,312,2023-03-05,85.8
5698,P167,991,2024-04-13,320.5
5699,P112,784,2023-10-03,145.91
5700,P117,112,2022-12-12,787.43
5701,P185,209,2023-09-21,900.23
5702,P099,740,2023-01-12,526.03
5703,P174,678,2023-02-23,859.22
5704,P028,65,2023-05-16,516.64
5705,P028,11,2022-10-18,164.04
5706,P077,580,2024-01-02,917.35
5707,P189,119,2022-10-21,144.15
5708,P169,667,2023-08-19,661.47
5709,P085,941,2023-11-06,943.4
5710,P124,185,2024-03-20,384.2
5711,P001,65,2023-02-24,745.03
5712,P109,53,2023-05-17,737.84
5713,P118,286,2022-12-01,599.92
5714,P087,669,2023-09-29,662.3
5715,P131,331,2023-08-27,681.2
5716,P116,142,2022-12-15,372.72
5717,P081,749,2022-09-28,61.84
5718,P078,187,2023-05-07,635.17
5719,P167,792,2022-08-11,58.85
5720,P013,452,2023-08-23,799.87
5721,P003,450,2022-12-01,458.71
5722,P007,212,2024-05-01,817.27
5723,P108,985,2023-11-27,731.34
5724,P062,105,2023-03-09,890.22
5725,P170,715,2024-01-30,118.65
5726,P104,939,2023-06-13,383.31
5727,P150,482,2022-10-23,526.36
5728,P020,59,2023-03-12,484.9
5729,P035,738,2023-12-20,772.39
5730,P098,495,2024-03-15,966.81
5731,P196,465,2023-05-27,854.01
5732,P195,305,2023-05-31,989.37
5733,P145,507,2023-03-05,274.44
5734,P038,823,2023-03-07,679.05
5735,P177,349,2022-10-25,810.22
5736,P088,472,2023-01-20,320.78
5737,P148,913,2024-06-17,664.41
5738,P152,822,2023-03-11,462.58
5739,P021,736,2022-08-18,643.62
5740,P199,624,2023-11-10,941.73
5741,P042,518,2024-01-29,575.29
5742,P082,205,2023-08-14,588.15
5743,P002,975,2023-06-26,462.31
5744,P072,309,2022-10-03,714.11
5745,P117,894,2022-12-15,351.51
5746,P157,287,2022-08-27,134.71
5747,P153,956,2023-11-19,681.88
5748,P181,425,2022-08-29,997.63
5749,P154,708,2023-03-06,90.91
5750,P132,285,2023-03-17,486.99
5751,P040,769,2023-04-21,123.24
5752,P080,530,2024-06-12,574.65
5753,P110,569,2022-12-10,166.17
5754,P122,1,2023-02-13,318.83
5755,P142,54,2022-10-02,558.34
5756,P008,354,2024-07-18,67.17
5757,P115,685,2023-02-28,745.58
5758,P170,404,2022-12-17,327.91
5759,P152,107,2022-10-01,641.67
5760,P046,592,2023-10-28,915.65
5761,P200,317,2023-11-18,776.94
5762,P069,66,2024-05-24,937.25
5763,P180,620,2024-02-24,324.12
5764,P042,686,2023-01-23,594.08
5765,P117,909,2024-06-10,214.54
5766,P104,542,2023-06-13,785.46
5767,P068,306,2023-12-18,286.79
5768,P128,482,2024-03-20,716.28
5769,P117,247,2022-09-05,881.27
5770,P176,905,2024-05-06,382.89
5771,P104,98,2024-07-30,129.28
5772,P102,595,2024-04-13,509.65
5773,P141,173,2024-05-21,152.2
5774,P043,263,2023-07-07,667.6
5775,P134,912,2022-11-29,742.19
5776,P183,40,2022-12-31,938.69
5777,P076,29,2024-01-29,927.48
5778,P144,397,2022-08-18,974.11
5779,P197,449,2024-02-13,397.9
5780,P029,66,2022-08-08,50.42
5781,P200,298,2023-09-02,541.82
5782,P100,125,2023-11-05,912.17
5783,P172,317,2024-03-09,758.29
5784,P126,670,2022-08-05,953.51
5785,P023,197,2022-12-25,953.71
5786,P069,432,2023-04-19,255.5
5787,P017,994,2024-06-28,429.54
5788,P046,529,2023-07-22,472.57
5789,P065,578,2023-08-14,446.96
5790,P094,238,2023-05-01,229.93
5791,P139,489,2023-09-12,681.4
5792,P104,107,2023-10-29,351.09
5793,P041,531,2022-10-06,256.32
5794,P115,819,2024-03-16,998.31
5795,P024,694,2023-10-16,978.1
5796,P093,618,2024-05-08,180.64
5797,P170,822,2023-01-27,592.69
5798,P149,999,2024-02-29,768.08
5799,P131,745,2022-12-30,488.81
5800,P063,932,2023-03-13,436.38
5801,P083,971,2022-08-07,709.34
5802,P173,751,2022-11-04,161.61
5803,P022,263,2023-10-06,894.34
5804,P101,119,2023-12-19,86.02
5805,P059,55,2024-07-07,968.91
5806,P172,266,2023-04-24,577.62
5807,P191,966,2023-07-05,78.23
5808,P149,600,2023-03-19,116.64
5809,P002,591,2024-02-09,187.84
5810,P173,584,2023-10-11,615.76
5811,P139,125,2023-06-13,217.08
5812,P042,431,2023-09-17,618.16
5813,P056,158,2022-09-01,963.96
5814,P199,723,2024-01-18,422.54
5815,P142,582,2024-02-24,158.89
5816,P031,486,2023-10-28,392.62
5817,P065,783,2022-11-12,787.61
5818,P046,216,2024-05-10,985.89
5819,P005,543,2024-05-12,156.61
5820,P126,612,2023-08-25,364.34
5821,P174,970,2024-04-02,212.13
5822,P183,486,2023-05-24,88.57
5823,P064,965,2023-01-19,313.29
5824,P070,35,2023-10-08,394.02
5825,P022,572,2023-07-30,549.43
5826,P034,584,2023-01-24,689.37
5827,P110,386,2023-11-27,333.99
5828,P174,615,2024-05-03,635.29
5829,P022,626,2022-10-26,859.17
5830,P037,564,2023-04-18,634.85
5831,P144,75,2023-11-15,281.79
5832,P197,340,2023-09-03,546.97
5833,P034,701,2024-07-07,523.93
5834,P092,300,2024-04-16,179.55
5835,P138,469,2024-05-07,177.93
5836,P008,592,2023-08-22,546.48
5837,P093,677,2024-03-04,525.61
5838,P112,504,2022-12-31,858.38
5839,P109,214,2022-10-20,570.46
5840,P107,676,2024-04-21,699.46
5841,P037,789,2023-04-08,314.44
5842,P072,943,2024-07-16,620.96
5843,P054,913,2023-02-18,555.76
5844,P119,772,2022-09-30,642.2
5845,P141,222,2024-06-01,903.36
5846,P048,100,2022-08-29,774.22
5847,P195,98,2024-03-17,810.25
5848,P042,649,2023-03-02,747.82
5849,P109,891,2022-09-14,673.59
5850,P143,116,2023-05-26,410.7
5851,P122,485,2023-06-10,142.5
